direction,layout,addr,floor,url,price,area,visit,style,publish,xiaoqu,lift,year,title,care
 北 , 3室2厅 ,棠下,低楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003431790.html,330, 81平米 , 共8次带看 , 简装 , 2个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 正规三房 带大平台 业主自住,22人关注 
 北 , 2室2厅 ,棠下,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003573842.html,318, 85.78平米 , 共9次带看 , 简装 , 1个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 实用大两房 户型方正,16人关注 
 南 , 3室1厅 ,棠下,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003224999.html,420, 91平米 , 共0次带看 , 精装 , 5个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 南向三房 视野开阔,3人关注 
 南 , 2室1厅 ,棠下,高楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003275039.html,273, 66.57平米 , 共4次带看 , 精装 , 3个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 南向大两房 安静望花园,27人关注 
 西 , 1室1厅 ,棠下,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003329550.html,185, 51.99平米 , 共10次带看 , 简装 , 3个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 精装一房 温馨安静,42人关注 
 北 , 3室1厅 ,棠下,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003789760.html,410, 101平米 , 共0次带看 , 其他 , 21天以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 大三房 安静望花园,2人关注 
 北 , 2室2厅 ,棠下,低楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0002845355.html,330, 84平米 , 共3次带看 , 其他 , 9个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 南北两房 厅直出阳台 带大平台,23人关注 
 南 , 3室2厅 ,棠下,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003580708.html,430, 103平米 , 共1次带看 , 精装 , 1个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 精装三房 温馨安静,6人关注 
 北 , 2室2厅 ,棠下,低楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003277512.html,268, 77平米 , 共2次带看 , 简装 , 9个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 正规两房 户型方正，大阳台,62人关注 
 南 北 , 3室2厅 ,棠下,高楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003160425.html,450, 120平米 , 共0次带看 , 其他 , 5个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 通风采光好  安静望花园,22人关注 
 东南 , 3室2厅 ,棠下,高楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0002806738.html,468, 103平米 , 共2次带看 , 其他 , 9个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 东南向三房 通风采光好,17人关注 
 东南 , 2室1厅 ,棠下,高楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003051554.html,275, 62平米 , 共1次带看 , 其他 , 6个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 交通便利 东南向望花园,19人关注 
 北 , 2室2厅 ,棠下,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0002621947.html,380, 84平米 , 共0次带看 , 简装 , 11个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 精装两房 视野无遮挡 采光通透,11人关注 
 北 , 2室2厅 ,棠下,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003666179.html,345, 84平米 , 共0次带看 , 其他 , 31天以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 精致实用大两房 格局好,2人关注 
 南 , 2室1厅 ,棠下,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003429708.html,299, 62平米 , 共0次带看 , 简装 , 2个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 南向两房 安静望花园 精装修,15人关注 
 北 , 2室2厅 ,棠下,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003585265.html,290, 76.59平米 , 共0次带看 , 简装 , 11个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 精致大两房 可改三房 户型方正,20人关注 
 南 , 3室2厅 ,棠下,高楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003327583.html,480, 102.94平米 , 共0次带看 , 简装 , 8个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 南向精装三房 通风采光好,12人关注 
 南 , 2室2厅 ,棠下,中楼层(共16层),https://gz.lianjia.com/ershoufang/GZ0003938286.html,375, 91平米 , 共0次带看 , 其他, 1天以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 采光好 格局方正,0人关注 
 北 , 3室2厅 ,珠江新城中,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003257561.html,950, 110平米 , 共44次带看 , 其他 , 5个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语 三房两厅两卫 户型方正,23人关注 
 北 , 2室2厅 ,珠江新城中,高楼层(共33层),https://gz.lianjia.com/ershoufang/GZ0002831008.html,729, 81平米 , 共7次带看 , 精装 , 9个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语 精致样板房 温馨住家 采光好,35人关注 
 北 , 3室2厅 ,珠江新城中,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003214029.html,930, 110平米 , 共203次带看 , 简装 , 8个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语花园 过5年 单边位三房,45人关注 
 北 , 2室2厅 ,珠江新城中,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003430551.html,710, 81平米 , 共0次带看 , 精装 , 3个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语 单边位两房 采光好 干净舒适,11人关注 
 北 , 2室2厅 ,珠江新城中,低楼层(共33层),https://gz.lianjia.com/ershoufang/GZ0002994302.html,780, 86.51平米 , 共50次带看 , 精装 , 7个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语 户型方正采光好,21人关注 
 北 , 3室2厅 ,珠江新城中,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003654318.html,920, 108平米 , 共6次带看 , 其他 , 1个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语 三房两厅两卫 住家装修 保养好,16人关注 
 北 , 3室2厅 ,珠江新城中,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003814493.html,970, 110.9平米 , 共0次带看 , 简装 , 16天以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语花园 南北对流三房保养好,10人关注 
 南 , 3室2厅 ,珠江新城中,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003296606.html,1030, 107平米 , 共10次带看 , 简装 , 3个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语花园 南向三房 安静舒适,19人关注 
 东 , 3室2厅 ,珠江新城中,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003241808.html,1020, 105平米 , 共5次带看 , 精装 , 9个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语花园 方正三房 安静望花园,10人关注 
 东 , 2室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0002855614.html,700, 77平米 , 共45次带看 , 简装 , 9个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语 户型方正 双阳台 东向采光好,71人关注 
 南 , 3室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003400907.html,1300, 101平米 , 共0次带看 , 其他 , 8个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语 大三房两厅 家私电器齐全,5人关注 
 北 , 2室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003662253.html,790, 84平米 , 共0次带看 , 精装 , 1个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语2+1 户型方正采光好,4人关注 
 北 , 3室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003327727.html,940, 109.46平米 , 共0次带看 , 其他 , 3个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语 三房两厅 装修保养好,11人关注 
 西南 , 3室2厅 ,珠江新城中,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003240471.html,1250, 112.64平米 , 共0次带看 , 其他 , 6个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语花园 西南向三房 保养好,6人关注 
 北 , 3室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003324084.html,930, 110平米 , 共2次带看 , 精装 , 3个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语花园 精致三房 安靓,5人关注 
 北 , 2室2厅 ,珠江新城中,中楼层(共33层),https://gz.lianjia.com/ershoufang/GZ0003595562.html,700, 81.29平米 , 共4次带看 , 其他 , 1个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语花园 高层两房 通风,9人关注 
 北 , 3室2厅 ,珠江新城中,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003749581.html,950, 109.45平米 , 共0次带看 , 其他 , 1个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语 看小区花园精装三房 安静舒适,2人关注 
 南 , 2室2厅 ,珠江新城中,中楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003269599.html,698, 72平米 , 共2次带看 , 简装 , 4个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语 精致大两房 安静舒适,20人关注 
 西 , 3室1厅 ,珠江新城中,高楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003596595.html,950, 110平米 , 共0次带看 , 简装 , 1个月以前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语花园 精致三房 保养好,8人关注 
 北 , 3室2厅 ,珠江新城中,低楼层(共32层),https://gz.lianjia.com/ershoufang/GZ0003637745.html,1060, 115.08平米 , 共0次带看 , 其他 , 一年前发布,保利心语花园  , 有电梯,2008年建塔楼 ,保利心语 舒适三房 户型方正,2人关注 
 北 , 2室2厅 ,珠江新城中,低楼层(共33层),https://gz.lianjia.com/ershoufang/GZ0003252004.html,780, 86.5平米 , 共0次带看 , 其他 , 4个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语 户型方正采光好,4人关注 
 西北 , 4室2厅 ,珠江新城中,中楼层(共33层),https://gz.lianjia.com/ershoufang/GZ0003888452.html,1390, 138.4平米 , 共0次带看 , 精装 , 8天以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语花园 方正四房 安静望花园,6人关注 
 北 , 2室1厅 ,珠江新城中,中楼层(共33层),https://gz.lianjia.com/ershoufang/GZ0003606801.html,710, 81平米 , 共0次带看 , 精装 , 1个月以前发布,保利心语花园  , 有电梯,2009年建塔楼 ,保利心语 精致两房 户型方正 采光通透,3人关注 
 西 , 2室1厅 ,棠下,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003883462.html,278, 67.8平米 , 共1次带看 , 简装 , 20天以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园 高层大两房 安静望花园,2人关注 
 南 , 5室2厅 ,棠下,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003823785.html,750, 159.94平米 , 共0次带看 , 其他 , 1个月以前发布,春江花园  , 有电梯,2000年建塔楼 ,春江花园  南向大五房 户型方正,1人关注 
 西南 , 2室2厅 ,东圃,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003119946.html,335, 81平米 , 共9次带看 , 精装 , 6个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 实用两房2厅 装修保养好,41人关注 
 西南 , 1室1厅 ,东圃,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003282155.html,200, 48平米 , 共5次带看 , 其他 , 9个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 精装一房一厅 中层 看房方便,41人关注 
 北 , 2室1厅 ,东圃,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003808671.html,225, 52平米 , 共11次带看 , 其他 , 23天以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 精装两房 采光好 交通方便,20人关注 
 东 , 4室2厅 ,东圃,高楼层(共12层),https://gz.lianjia.com/ershoufang/GZ0003750187.html,780, 106.93平米 , 共0次带看 , 精装 , 29天以前发布,远洋明苑  , 有电梯,2003年建塔楼 ,望花园 交通方便 户型方正,2人关注 
 东南 , 4室2厅 ,东圃,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003796655.html,528, 124平米 , 共0次带看 , 其他 , 20天以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 四房两卫 高层南向,3人关注 
 北 , 3室2厅 ,东圃,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003296652.html,450, 83平米 , 共6次带看 , 精装 , 4个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 复式单位 精装修业主保养好,23人关注 
 西 , 2室2厅 ,东圃,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003784456.html,335, 83平米 , 共0次带看 , 其他 , 22天以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 中间楼层 精装修业主保养好,5人关注 
 东北 , 2室2厅 ,东圃,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003393771.html,335, 80平米 , 共5次带看 , 简装 , 4个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 中间楼层 精装修业主保养好,4人关注 
 东南 , 5室2厅 ,东圃,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003379702.html,900, 125平米 , 共0次带看 , 其他 , 4个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 精装五房 南北对流 交通方便,0人关注 
 东南 , 2室1厅 ,东圃,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003587297.html,320, 80.4平米 , 共3次带看 , 其他 , 1个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 实用两房两厅 装修保养好,17人关注 
 北 , 2室1厅 ,东圃,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003262513.html,208, 51.45平米 , 共3次带看 , 其他 , 4个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 精装两房 采光好 交通方便,34人关注 
 北 , 2室2厅 ,东圃,中楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003758665.html,218, 52平米 , 共1次带看 , 其他 , 1个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 精装两房 采光好 交通方便,19人关注 
 北 , 2室2厅 ,东圃,高楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003272117.html,340, 83.5平米 , 共1次带看 , 其他 , 4个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 实用两房2厅 装修保养好,10人关注 
 南 , 2室2厅 ,东圃,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003792219.html,380, 90平米 , 共0次带看 , 其他 , 3个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,远洋明苑 2室2厅 380万,7人关注 
 西南 , 3室1厅 ,东圃,低楼层(共18层),https://gz.lianjia.com/ershoufang/GZ0003626921.html,380, 91平米 , 共0次带看 , 其他 , 1个月以前发布,远洋明苑  , 有电梯,2004年建塔楼 ,望花园 交通方便 户型方正,3人关注 
 东 , 3室2厅 ,车陂,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003487492.html,470, 110.42平米 , 共1次带看 , 简装 , 2个月以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居 东向大三房  安静望花园,3人关注 
 东北 , 2室2厅 ,车陂,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003916905.html,340, 77.82平米 , 共0次带看 , 简装 , 5天以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居 车陂地铁口 温馨大两,0人关注 
 北 , 3室1厅 ,车陂,中楼层(共12层),https://gz.lianjia.com/ershoufang/GZ0003619556.html,330, 78平米 , 共14次带看 , 精装 , 2个月以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居 三房双阳台 采光好 交通便利,8人关注 
 东北 , 2室2厅 ,车陂,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003189781.html,350, 77.82平米 , 共2次带看 , 简装 , 5个月以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居 格局方正大两房 交通便利,8人关注 
 南 , 3室2厅 ,车陂,中楼层(共12层),https://gz.lianjia.com/ershoufang/GZ0003085519.html,420, 102.67平米 , 共16次带看 , 简装 , 7个月以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居  南向大三房 安静看花园,37人关注 
 东南 , 3室2厅 ,车陂,低楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003825649.html,470, 110平米 , 共0次带看 , 其他 , 16天以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居 东南向大三房 安静望花园,0人关注 
 北 , 2室2厅 ,车陂,高楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003621975.html,325, 77.82平米 , 共4次带看 , 简装 , 1个月以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居  格局方正  大两房,7人关注 
 北 , 3室1厅 ,车陂,中楼层(共12层),https://gz.lianjia.com/ershoufang/GZ0003531437.html,300, 73平米 , 共1次带看 , 简装 , 3个月以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居 大三房 安静舒适,44人关注 
 东 , 3室2厅 ,车陂,中楼层(共19层),https://gz.lianjia.com/ershoufang/GZ0003167791.html,400, 78平米 , 共3次带看 , 精装 , 5个月以前发布,美好居  , 有电梯,1998年建塔楼 ,美好居 高层小三房 格局方正 采光通透,5人关注 
