direction,layout,addr,floor,url,price,area,visit,style,xiaoqu,year,title
南 北,1室0厅,天河珠江新城东,高楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003854700.html,208,46.9平米,0,精装,马赛国际公寓,2006年建/塔楼,珠江新城 马赛国际公寓  潭村地铁口
南 北,2室1厅,天河珠江新城东,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003323433.html,400,72平米,0,简装,新城雅居A区,2003年建/塔楼,新城雅居 高实用率 采光通风 舒适
东 西,4室2厅,天河珠江新城东,中楼层/共29层,https://gz.lianjia.com/ershoufang/GZ0003637824.html,1780,186.43平米,0,精装,力迅上筑西区,2005年建/塔楼,力迅上筑 舒适四房 中高层视野宽广
西南,3室2厅,天河珠江新城东,高楼层/共28层,https://gz.lianjia.com/ershoufang/GZ0003583380.html,1100,144.93平米,0,简装,南国花园,2006年建/塔楼,南国花园 舒适房间 光线佳
南 北,6室2厅,天河珠江新城东,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003568049.html,1125.3,184.47平米,0,精装,骏逸苑,未知年建/塔楼,潭村地铁 骏逸苑 复式6房 送大花园
东南,4室2厅,天河珠江新城东,高楼层/共45层,https://gz.lianjia.com/ershoufang/GZ0002724324.html,2700,273平米,0,精装,粤海丽江花园,2009年建/塔楼,粤海丽江花园 东南向望珠江公园 满五年
西北,2室1厅,天河珠江新城东,高楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003485783.html,390,66.71平米,0,精装,马赛国际公寓,2006年建/塔楼,潭村地铁 马赛国际 婚房 两
西南,1室1厅,天河珠江新城东,低楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003308670.html,270,73平米,0,精装,马赛国际公寓,2006年建/塔楼,马赛国际公寓 精美一房 户型方正
西,2室1厅,天河珠江新城东,中楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0002752730.html,460,81.94平米,0,简装,跑马地花园,1999年建/塔楼,跑马地花园 方正2房 近地铁 配套完善
西南,1室1厅,天河珠江新城东,低楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003221829.html,345,67平米,0,简装,马赛国际公寓,2006年建/塔楼,珠江新城 马赛国际公寓 正规一房一厅
东北,2室2厅,天河珠江新城东,高楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003238870.html,378,74.6平米,0,简装,马赛国际公寓,2006年建/塔楼,马赛国际公寓，少有两房，东北向，采光好。
东 西,4室2厅,天河珠江新城东,中楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0002787832.html,1200,143平米,0,简装,尚东美御,2007年建/塔楼,尚东美御 保养好 过两年 采光通风好
西北,2室1厅,天河珠江新城东,低楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003559022.html,355,67平米,0,精装,马赛国际公寓,2006年建/塔楼,马赛公寓 两房一厅 潭村地铁口 户型方正
东南,4室2厅,天河珠江新城东,高楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0003798970.html,920,176平米,0,其他,跑马地花园,1999年建/塔楼,跑马地花园 南向大四房 户型方正
东南,4室2厅,天河珠江新城东,中楼层/共30层,https://gz.lianjia.com/ershoufang/GZ0003194836.html,1150,137.72平米,0,简装,尚东宏御,2008年建/塔楼,尚东宏御，距离谭地铁站出口60米
东,1室0厅,天河珠江新城东,高楼层/共33层,https://gz.lianjia.com/ershoufang/GZ0003792459.html,230,46.19平米,0,简装,马赛国际公寓,2006年建/塔楼,马赛国际公寓 户型方正
南,3室1厅,天河珠江新城东,高楼层/共15层,https://gz.lianjia.com/ershoufang/GZ0003750740.html,1610,136平米,0,精装,新城海滨花园S区,1990年建/塔楼,新城海滨花园 江景南向三房 小区管理
西,2室1厅,天河珠江新城东,低楼层/共24层,https://gz.lianjia.com/ershoufang/GZ0003592226.html,518,61.57平米,0,其他,南国花园,2005年建/塔楼,珠江新城 南国花园 两房一厅 花园小区
北,3室2厅,天河珠江新城东,高楼层/共30层,https://gz.lianjia.com/ershoufang/GZ0003400929.html,880,103平米,0,精装,尚东宏御,2008年建/塔楼,尚东宏御 3室2厅 880万
北,2室2厅,天河珠江新城东,中楼层/共32层,https://gz.lianjia.com/ershoufang/GZ0003308689.html,480,86.2平米,0,其他,跑马地花园,1999年建/塔楼,跑马地花园 新装修两房 证过五年
北,2室2厅,天河员村,低楼层/共24层,https://gz.lianjia.com/ershoufang/GZ0002819779.html,465,80.82平米,0,其他,都市兰亭花园,2006年建/塔楼,都市兰亭 方正大两房 双阳台 闹中带静
南 北,4室2厅,天河五山,低楼层/共22层,https://gz.lianjia.com/ershoufang/GZ0003792208.html,1480,208.25平米,0,其他,汇景新城上城勋堡,2007年建/塔楼,绿野生机高尔夫球场景观 保养新净优雅舒适
南 北,3室2厅,天河五山,中楼层/共4层,https://gz.lianjia.com/ershoufang/GZ0003819788.html,430,78.15平米,0,其他,华师大学宿舍北区,2000年建/板楼,华师大学宿舍 安静三房 采光好 校园环境
南 北,3室1厅,天河五山,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0002879906.html,490,94平米,0,其他,五山路,未知年建/板楼,团校房改房 南北对流 户型方正
南 北,3室2厅,天河五山,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0002747818.html,450,88.48平米,0,其他,半山雍景苑,2000年建/塔楼,半山雍景 电梯三房单位 南北通采光好
南 北,3室1厅,天河五山,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003651292.html,530,88.4平米,0,简装,省农科院中区,2000年建/板楼,省农科院 电梯三房 安静舒适 环境优美
南,2室2厅,天河五山,中楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0003175183.html,358,63平米,0,简装,五山路,未知年建/板楼,距离华师地铁150米 生活便利 环境优美
南,2室1厅,天河五山,中楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003516902.html,440,63平米,0,简装,华师大学宿舍北区,2000年建/板楼,华师大学宿舍 安静框架两房 中层采光好
北,3室2厅,天河五山,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0002942141.html,460,84平米,0,简装,半山雍景苑,2000年建/塔楼,半山雍景 电梯三房单位 北向望汇景
南,3室2厅,天河五山,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002379627.html,535,75平米,0,简装,华师大学宿舍南区,2000年建/板楼,华师大宿舍 南北对流 安静三房 带院子
南,1室1厅,天河五山,高楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0003787921.html,270,44.97平米,0,其他,华师大学宿舍北区,2000年建/板楼,华师大学宿舍 南向一房 通风采光好
南 北,3室2厅,天河五山,高楼层/共30层,https://gz.lianjia.com/ershoufang/GZ0003514627.html,1080,181.97平米,0,其他,汇景新城龙熹山,2011年建/塔楼,汇景新城高层三房 南北通透 视野开阔
南 北,3室2厅,天河五山,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003513595.html,1100,173.01平米,0,精装,汇景新城上城峰境,2007年建/板楼,上城峰境 小高层 南北向 安静小区
西北,3室2厅,天河五山,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003476000.html,520,108平米,0,精装,地球化学研究所,1994年建/塔楼,小区绿化 空气质量好 电梯三房
北,3室2厅,天河五山,高楼层/共24层,https://gz.lianjia.com/ershoufang/GZ0002873366.html,968,146.96平米,0,精装,汇景新城上城勋堡,2007年建/塔楼,上城勋堡 精装大三房 户型实用 安静舒适
南 北,3室2厅,天河五山,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003737968.html,420,87平米,0,其他,天华苑,2000年建/塔楼,天华苑 南北向安静3房 安静 厅出阳台
南 北,4室2厅,天河五山,中楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003146647.html,1300,190.6平米,0,精装,汇景新城棕榈园,2006年建/板楼,棕榈园 高层四房 欧式精装 视野开阔
南,3室2厅,天河五山,中楼层/共17层,https://gz.lianjia.com/ershoufang/GZ0003196133.html,430,86平米,0,简装,半山雍景苑,2000年建/塔楼,温馨电梯三房 户型方正 安静
南,3室2厅,天河五山,低楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003017846.html,510,99.4平米,0,精装,半山雍景苑,2000年建/塔楼,半山雍景 安静采光好 业主诚意放卖
南 北,2室1厅,天河五山,低楼层/共6层,https://gz.lianjia.com/ershoufang/GZ0002908443.html,315,59平米,0,其他,华师大学宿舍西区,未知年建/塔楼,华师大学宿舍 两房 位置安静 南北对流
南 北,3室2厅,天河五山,低楼层/共5层,https://gz.lianjia.com/ershoufang/GZ0002334860.html,685,90平米,0,其他,华师大学宿舍北区,2000年建/板楼,华师大学宿舍 精装修 3房 带院子
南,2室2厅,天河五山,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003823731.html,360,78平米,0,精装,天华苑,2000年建/塔楼,天华苑 户型方正，厅出阳台，东南向两房
西南,3室2厅,天河五山,低楼层/共13层,https://gz.lianjia.com/ershoufang/GZ0002924350.html,450,86.96平米,0,简装,半山雍景苑,2000年建/塔楼,半山雍景 温馨三房 户型方正
南 北,1室2厅,天河五山,高楼层/共15层,https://gz.lianjia.com/ershoufang/GZ0003777815.html,355,60.97平米,0,简装,五山花园,1999年建/塔楼,五山路五山花园 温馨1房可改两 户型方正
南,3室2厅,天河五山,低楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0003280015.html,550,94平米,0,精装,半山雍景苑,2000年建/塔楼,半山雍景苑 温馨三房 精装修
东北,3室2厅,天河五山,低楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0003326203.html,480,86平米,0,其他,半山雍景苑,2000年建/塔楼,舒适三房 安静不吵 户型方正
南,3室2厅,天河五山,高楼层/共22层,https://gz.lianjia.com/ershoufang/GZ0002873673.html,1300,161平米,0,精装,汇景新城上城勋堡,2007年建/塔楼,汇景新城 方正三房 视野开阔 包车位
南 北,4室2厅,天河五山,低楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003219933.html,420,93平米,0,精装,园田居,2000年建/塔楼,园田居 大院管理 低层精装四房
南 北,4室2厅,天河五山,高楼层/共26层,https://gz.lianjia.com/ershoufang/GZ0003110391.html,1600,239.18平米,0,精装,汇景新城棕榈园,2006年建/塔楼,棕榈园 高层景观房 四房双主套 南北对流
东南,3室2厅,天河五山,低楼层/共16层,https://gz.lianjia.com/ershoufang/GZ0002838204.html,435,97.94平米,0,精装,半山雍景苑,2000年建/塔楼,半山雍景苑 实用三房 装修新正 安静舒适
南,3室2厅,天河五山,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003777400.html,540,107.77平米,0,其他,税务局宿舍,2000年建/塔楼,茶山路 税务局宿舍 温馨3房 户型方正
北,2室1厅,天河员村,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003379039.html,270,67.5平米,0,其他,昌乐园,1994年建/塔楼,昌乐园舒适两房
北,2室1厅,天河员村,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003772384.html,350,73.9平米,0,其他,旭日雅苑,2012年建/塔楼,旭日雅苑，实用两房，适中楼层
西南,1室0厅,天河员村,低楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003610686.html,248,41.42平米,0,简装,赛拉维,2008年建/塔楼,塞拉维 精致一房 送大平台花园
南,1室1厅,天河员村,中楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003653118.html,228,38.93平米,0,精装,赛拉维,2008年建/塔楼,赛拉维 正规一房 交通便利
南,3室2厅,天河员村,低楼层/共27层,https://gz.lianjia.com/ershoufang/GZ0002756172.html,557.1,129.55平米,0,简装,福金莲花园,2003年建/塔楼,福金莲花园精致三房 南向 望小蛮腰
东北,6室2厅,天河员村,高楼层/共27层,https://gz.lianjia.com/ershoufang/GZ0002303996.html,1203,240.59平米,0,其他,海景中心,1998年建/塔楼,海景中 心 复式6房 视野开阔 各付各税
北,1室1厅,天河员村,中楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003395847.html,230,42.39平米,0,其他,赛拉维,2008年建/塔楼,赛拉维 精致一房 交通便利
东,3室1厅,天河员村,中楼层/共11层,https://gz.lianjia.com/ershoufang/GZ0003837690.html,508,91平米,0,其他,都市兰亭花园,2002年建/塔楼,都市兰亭 方正三房 安静小区
北,2室2厅,天河员村,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003614069.html,360,77.45平米,0,精装,员村公安宿舍,2000年建/塔楼,员村公安宿舍 电梯安静两房
西北,3室1厅,天河员村,中楼层/共20层,https://gz.lianjia.com/ershoufang/GZ0002590659.html,530,96平米,0,其他,赛拉维,2004年建/塔楼,赛拉维 精装三房 户型方正 装修保养好
南 北,2室2厅,天河员村,高楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003308485.html,510,87.36平米,0,简装,美林海岸花园,2004年建/塔楼,美林海岸花园大两房 安静望花园 格局方正
南 北,3室1厅,天河员村,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003219883.html,328,85.88平米,0,其他,员村四横路5号大院,1991年建/塔楼,员村四横路 5号大院 三房一厅 采光通透
北,2室1厅,天河员村,中楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003463751.html,305,72.31平米,0,其他,穗乐花园,1990年建/塔楼,穗乐花园 温馨两房 户型方正
东南,2室1厅,天河员村,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003213595.html,230,49平米,0,其他,员村西街7号大院,未知年建/塔楼,员村西街7号大院 方正两房 户型方正
南,2室1厅,天河员村,高楼层/共29层,https://gz.lianjia.com/ershoufang/GZ0003190584.html,380,77.79平米,0,精装,恒安大厦,1998年建/塔楼,恒安大厦 南向安静两房 方正户型
南,2室2厅,天河员村,高楼层/共10层,https://gz.lianjia.com/ershoufang/GZ0003573975.html,198,53平米,0,简装,发源楼,1996年建/塔楼,发源楼 南向两房 地铁口
东南,2室2厅,天河员村,中楼层/共18层,https://gz.lianjia.com/ershoufang/GZ0003644793.html,508,81.34平米,0,简装,美林海岸花园,2004年建/塔楼,美林海岸花园 精装修两房 东南向望花园
南 北,2室2厅,天河员村,低楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003167737.html,270,62平米,0,其他,员村二横路11号大院,1994年建/塔楼,11号大院 实用两房 住家装修
东南,3室2厅,天河员村,低楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003802944.html,565,96平米,0,精装,东璟花园,2004年建/塔楼,东璟花园  三房两厅 交通便利
西南,2室2厅,天河员村,低楼层/共12层,https://gz.lianjia.com/ershoufang/GZ0003316184.html,520,79.2平米,0,其他,美林海岸花园,2004年建/塔楼,美林海岸 西南向两房  安静望花园
南,3室2厅,天河员村,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003096175.html,452,89.56平米,0,其他,旭日雅苑,2012年建/塔楼,旭日雅苑 方正实用 中高层三房
南,2室2厅,天河员村,高楼层/共29层,https://gz.lianjia.com/ershoufang/GZ0003275626.html,380,78平米,0,简装,恒安大厦,1998年建/塔楼,恒安大厦 南向安静两房 方正户型
东南,3室1厅,天河员村,低楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003783467.html,418,96平米,0,其他,昌乐园,1994年建/塔楼,昌乐园  实用三房，户型方正
东,3室2厅,天河员村,高楼层/共27层,https://gz.lianjia.com/ershoufang/GZ0003283318.html,480,113.25平米,0,精装,福金莲花园,2003年建/塔楼,福金莲花园大三房，户型方正。
东,2室1厅,天河员村,高楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0003831173.html,380,68.13平米,0,其他,赛拉维,2008年建/塔楼,赛拉维 精装两房 交通便利
北,2室1厅,天河员村,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003770921.html,320,69.68平米,0,其他,乐雅苑,2000年建/塔楼,乐雅苑，两房一厅，户型方正
东 西,3室2厅,天河员村,高楼层/共19层,https://gz.lianjia.com/ershoufang/GZ0002440618.html,600,113.25平米,0,其他,赛拉维,2002年建/塔楼,赛拉维 精装三房 户型方正 安静
北,2室1厅,天河员村,中楼层/共25层,https://gz.lianjia.com/ershoufang/GZ0003213707.html,460,80.98平米,0,精装,东璟花园,2004年建/塔楼,东璟花园方正两房  天河公园 金融城
南,2室2厅,天河员村,低楼层/共30层,https://gz.lianjia.com/ershoufang/GZ0002872539.html,400,75.59平米,0,简装,赛拉维,2006年建/塔楼,赛拉维 南向方正两房 安静望花园
北,2室2厅,天河体育中心,低楼层/共28层,https://gz.lianjia.com/ershoufang/GZ0003766631.html,550,93平米,0,简装,西雅苑,1998年建/塔楼,西雅苑 两房两厅 户型方正 交通便利
南,2室1厅,天河天河南,低楼层/共8层,https://gz.lianjia.com/ershoufang/GZ0003225096.html,380,70.61平米,0,简装,六运小区,1990年建/塔楼,六运小区 低楼层 户型方正 采光好
南,3室2厅,天河天河南,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003609320.html,450,88.68平米,0,其他,育蕾小区育蕾二街,1993年建/塔楼,育蕾小区 楼梯三房 南北向 采光好
南,2室1厅,天河天河南,中楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003629035.html,325,63.81平米,0,其他,育蕾小区育蕾三街,1990年建/塔楼,育蕾小区 温馨2房 格局方正视野开阔
东,2室1厅,天河天河南,高楼层/共9层,https://gz.lianjia.com/ershoufang/GZ0003284024.html,340,67.49平米,0,其他,六运小区,1993年建/塔楼,六运小区 两房一厅 装修保养好
